CustomerID,Age,CreditScore,Tenure,Balance,NumOfProducts,EstimatedSalary,TotalAssets
USR-13669,35.0,412,7,,1,,
USR-13670,28.0,330,0,24251.71363215785,1,47572.017105135965,25463.56721613213
USR-13671,56.0,795,4,,1,65993.94300236827,
USR-13672,63.0,781,2,60980.49608499373,1,92874.47570577124,64304.05901004716
USR-13673,59.0,825,9,30252.18083077748,2,76038.86748768721,30709.260257092286
USR-13674,33.0,637,7,,1,92657.48138919708,
USR-13675,50.0,329,8,,1,145786.24536062725,
USR-13676,31.0,432,7,0.0,2,120500.75055689046,21.503354662626876
USR-13677,37.0,637,1,26312.501346160814,2,40769.7567525074,27284.507132166484
USR-13678,59.0,599,3,54433.520528406945,2,51926.85425397039,56182.37745426495
USR-13679,36.0,509,4,45549.117055091556,2,71596.57701677404,50393.57275375896
USR-13680,25.0,795,1,16176.222414870223,1,137445.20401169825,17685.352487211356
USR-13681,23.0,487,3,26095.030048081793,2,62549.01498890951,26638.80445473666
USR-13682,51.0,717,1,725458.0826593818,2,86981.36656713708,760986.8834564585
USR-13683,60.0,344,7,42257.25528569835,1,105175.14412447468,44585.83127581066
USR-13684,51.0,698,7,,1,136082.114021981,
USR-13685,26.0,844,8,41762.437590984446,2,148444.70821541507,43116.39198459714
USR-13686,74.0,427,4,48651.059955040815,2,34005.26797741852,52337.84656218165
USR-13687,78.0,555,4,28067.995300662624,2,100470.63278385029,28259.98349019617
USR-13688,85.0,670,4,31863.65215607994,1,24466.26983151307,35287.89088131796
USR-13689,23.0,424,8,51586.176290990974,3,115766.47045868868,55751.136038617704
USR-13690,23.0,705,7,,3,145882.1811577652,
USR-13691,72.0,371,8,20253.744733054293,1,126286.09591366326,21738.004092701416
USR-13692,26.0,771,6,,1,85351.91312760633,
USR-13693,,474,9,,2,57757.68136718004,
USR-13694,42.0,535,3,95126.16670102684,1,64047.86975625864,100499.14811156485
USR-13695,40.0,369,7,47748.01056206511,3,60386.051885751636,50171.20641456018
USR-13696,80.0,367,0,48756.56684004945,4,145040.95434852634,50161.97047747639
USR-13697,65.0,838,2,16772.801401659286,2,,16995.37232781003
USR-13698,42.0,724,1,59860.17672424526,1,82973.66705184922,61393.59180863173
USR-13699,,495,3,57005.5353527222,4,60615.24163931093,60018.76037694028
USR-13700,22.0,408,3,68181.742357088,2,54847.14206024704,70076.52660985102
USR-13701,21.0,844,3,43561.47417711176,2,144164.9063542204,46267.88616437898
USR-13702,20.0,824,0,34514.75481325206,1,59510.45644117987,37173.01682120771
USR-13703,23.0,620,7,55986.43404912353,2,58271.93816924921,59787.74447912028
USR-13704,56.0,738,5,67763.02495555628,1,86507.44793908934,70909.71388901223
USR-13705,61.0,482,4,76808.49722403925,2,110594.27657495903,80389.08328239262
USR-13706,55.0,731,4,51143.81150460922,1,124688.95436251786,52085.52145562923
USR-13707,26.0,451,1,43596.139393959274,1,137259.50886017559,45227.34989293505
USR-13708,34.0,528,0,42161.038568811775,2,42788.454674448236,42903.98523390225
USR-13709,41.0,315,3,,3,140323.35835437896,
USR-13710,27.0,363,1,54433.98754472976,1,88938.814149786,56750.969934397646
USR-13711,29.0,637,5,9024.366419747079,1,91316.45781054845,8520.923896146203
USR-13712,,546,1,,2,81261.86034358347,
USR-13713,28.0,535,2,,1,73950.66477454233,
USR-13714,29.0,816,3,,4,121476.0511471133,
USR-13715,,550,4,39085.37916262106,1,142980.20368474032,38849.84324025103
USR-13716,46.0,452,3,19645.047158382346,1,64760.48017468098,20702.287240766073
USR-13717,34.0,330,8,64950.421911863465,2,101168.64563228382,68128.74968938858
USR-13718,55.0,382,6,85421.59181658328,2,79173.79584675044,89354.67182186882
USR-13719,67.0,503,0,38581.3652460165,1,141105.76243951128,40140.36794275785
USR-13720,31.0,541,3,53869.706440741866,4,92496.86929610558,56929.01230378642
USR-13721,,484,4,61892.95962679331,3,147655.9312592498,63369.74674672947
USR-13722,24.0,742,1,40648.436406493434,1,71579.03159989894,43395.12824957683
USR-13723,35.0,778,2,36500.202139964116,1,141038.3708217289,39717.20058974187
USR-13724,33.0,399,7,,1,125202.05664029428,
USR-13725,40.0,518,6,69472.34266098856,2,111500.08430858156,72638.86785483142
USR-13726,35.0,577,1,64470.8266878313,1,133216.81812758767,66787.36438155884
USR-13727,22.0,562,3,95010.73820750366,3,107402.03560796779,101500.19031042595
USR-13728,41.0,727,6,34088.64972774307,1,,36082.436168366025
USR-13729,30.0,379,1,35776.86440251439,1,,35256.9233714968
USR-13730,58.0,791,9,59156.08000001086,2,67851.84544185191,64369.91599814582
USR-13731,26.0,664,0,8974.13815420206,1,141108.91144336172,7869.003080799035
USR-13732,20.0,329,3,53210.38488584334,2,130315.6433113598,57002.01016033387
USR-13733,48.0,813,8,66463.19676325699,2,62390.20933025165,69989.6365020203
USR-13734,34.0,744,2,74758.5588138698,1,103900.92434178291,79134.22474788508
USR-13735,25.0,321,2,51832.37084915371,4,,54363.50370165269
USR-13736,50.0,442,0,36076.35401426462,1,118568.94259309514,39215.54900146791
USR-13737,37.0,507,6,,1,112657.92104541937,
USR-13738,41.0,770,7,54661.45605399232,1,38505.13985629257,57854.06140025756
USR-13739,23.0,511,5,65369.20388613224,2,89470.60807031898,69274.7860715052
USR-13740,27.0,588,1,63127.78104100126,1,131106.3180938159,67110.64640097281
USR-13741,61.0,591,6,56466.391918387744,2,49902.55084201484,61238.674908948764
USR-13742,30.0,525,7,63085.28115725823,2,21145.786842057616,65195.86962743352
USR-13743,52.0,792,9,750737.7160027862,1,64747.17260082767,787980.3514285387
USR-13744,28.0,359,8,35622.25195740677,2,89916.39909558749,36552.335369988155
USR-13745,28.0,423,0,75137.77845895302,1,,79137.74155436647
USR-13746,24.0,429,2,54679.98518658395,2,77409.05507503761,56740.7340192716
USR-13747,,784,3,14466.423308541176,2,,13900.188582782204
USR-13748,73.0,798,2,83110.96657671046,1,44159.86020339547,86371.67441702353
USR-13749,85.0,656,2,39546.1592826787,1,23131.875438628103,42937.73648802311
USR-13750,31.0,467,4,,1,32877.692688108946,
USR-13751,38.0,409,4,43237.58678561708,4,,46147.79101792301
USR-13752,34.0,405,6,31254.641378358014,2,58955.82488223766,33251.058509451905
USR-13753,27.0,533,5,58847.6322883274,1,79050.2073170701,60769.97253286604
USR-13754,42.0,438,4,65507.469484031244,2,139925.97084207452,69773.30235424769
USR-13755,85.0,355,6,71365.70447689964,1,,77836.40391185568
USR-13756,66.0,810,2,40817.394641800136,2,40981.2619329915,42231.99403080055
USR-13757,31.0,585,6,38027.601189736786,1,125407.17576897585,39314.55748112452
USR-13758,27.0,841,3,,1,120086.94989866337,
USR-13759,43.0,309,1,62482.59679314843,2,55676.255612800545,66219.83729871594
USR-13760,24.0,555,9,101027.94170416103,1,122128.66656152433,104320.26028057963
USR-13761,54.0,512,8,615914.5189320971,2,123251.66303166376,647241.0875345706
USR-13762,48.0,674,9,43823.89609456518,1,55948.269041965126,45435.6509845625
USR-13763,52.0,648,0,33504.22027736073,1,73190.72808162209,32620.85180565514
USR-13764,,355,1,61034.78631086354,2,31644.90685099636,66674.50356078062
USR-13765,29.0,573,2,,1,85025.7796119864,
USR-13766,24.0,302,7,49407.006753356596,2,20126.684598733053,50605.51679011179
USR-13767,41.0,770,4,25958.98717811668,2,59413.820335543875,25727.08399823128
USR-13768,44.0,811,5,83772.96725000515,1,43687.86354668919,88141.09844588343
USR-13769,40.0,632,4,27567.994233347014,1,78697.44328204168,28559.55358021346
USR-13770,,748,5,77139.34457379495,2,76913.2781462436,81466.77570405643
USR-13771,20.0,433,6,39202.41956546933,2,56697.62920366532,42943.09576962401
USR-13772,47.0,350,6,53279.71308722423,2,58253.69021122783,57497.47786823768
USR-13773,44.0,532,6,,2,66125.99503396725,
USR-13774,31.0,647,4,72929.343245177,2,57118.016753741234,75206.03331090469
USR-13775,43.0,743,0,28450.67146894875,1,109085.43974539825,28963.23414598056
USR-13776,56.0,756,9,64262.92495368827,3,109946.31824782625,68782.36522640965
USR-13777,55.0,391,1,63051.8665699461,1,57742.75090477266,66404.65138163346
USR-13778,24.0,457,3,24282.475502584395,1,70829.45247087568,25992.869172831884
USR-13779,29.0,667,8,,1,22465.031279134,
USR-13780,,716,8,75774.443501122,1,136549.54792036559,78548.84316734874
USR-13781,27.0,519,0,63530.924163068295,2,118077.16359620763,68311.61125762116
USR-13782,50.0,837,3,93988.41365512204,1,,98917.7515619659
USR-13783,27.0,663,0,52941.283765562766,2,126316.63849814124,56002.62102428111
USR-13784,49.0,841,8,55893.89061339248,1,48139.726653557474,59633.95764369768
USR-13785,57.0,568,9,76757.84593835677,2,27044.72753293714,80052.49211303351
USR-13786,33.0,786,8,,2,23386.1305617775,
USR-13787,38.0,706,3,51231.74349056939,1,31657.260315626263,54585.03086139682
USR-13788,84.0,576,4,329928.963051672,1,49857.4155249387,346095.20211133943
USR-13789,21.0,485,5,26623.29858862437,2,60278.68253317835,29026.66433531347
USR-13790,56.0,785,3,78964.25597421115,4,134752.07940701256,82478.76039002059
USR-13791,35.0,607,6,52914.199403773244,1,92438.98941849965,56241.31748115098
USR-13792,72.0,524,9,39725.98467655513,4,27716.71125657864,42050.430463149234
USR-13793,44.0,453,6,25370.79061054447,2,84120.05843927244,26867.933733458216
USR-13794,25.0,704,4,,1,,
USR-13795,52.0,596,5,50872.65551895339,2,131412.67051552335,52149.525469267675
USR-13796,34.0,581,0,64579.105118994135,2,104996.34885620487,66320.4348755275
USR-13797,26.0,830,8,38512.193352231814,2,126501.15672689123,40425.53145624176
USR-13798,36.0,720,9,43870.3302018696,1,82898.18286867533,47263.30721346431
USR-13799,25.0,798,7,,1,104616.7907423068,
USR-13800,62.0,446,8,33569.60616287981,2,144330.09497802777,35515.809375979465
USR-13801,,676,2,,1,119533.87735625992,
USR-13802,38.0,692,9,47395.40046702144,1,54687.850883990286,50805.46185907266
USR-13803,64.0,632,8,,1,131562.9091739998,
USR-13804,28.0,403,4,29324.275705573556,1,109669.48789856915,31293.978087792228
USR-13805,,802,3,,3,145967.80739130816,
USR-13806,20.0,393,6,60337.779241154916,3,136360.11504831072,61649.52145920395
USR-13807,33.0,597,9,59602.9850724938,1,37337.921176082746,63441.76676953029
USR-13808,33.0,507,3,,2,,
USR-13809,24.0,645,2,48597.87298132128,1,53086.563865486074,51146.78806142043
USR-13810,24.0,688,2,59153.91835889817,1,141937.08052083323,62575.024807767804
USR-13811,29.0,819,8,55391.40328169511,1,72680.04178097846,59003.00612534094
USR-13812,30.0,626,2,62361.805192309366,1,39670.58180248107,64245.579364437996
USR-13813,85.0,752,5,73195.50040060034,1,,77762.23614619547
USR-13814,45.0,406,2,27127.10674442961,3,131646.68315169305,28179.37953613227
USR-13815,42.0,368,3,51614.07690000041,1,117991.15859211722,56473.23113393199
USR-13816,23.0,551,2,25609.185103826112,2,48396.29554294277,26531.36564845236
USR-13817,39.0,557,2,82424.62026033021,2,58474.31853195413,87362.59351881474
USR-13818,,715,6,22351.59225329998,2,38002.76053028047,24027.580941017666
USR-13819,29.0,717,2,52203.11057607365,1,95552.35827195647,54113.088728692994
USR-13820,85.0,329,9,57379.20718666645,1,129652.71176515693,59584.127933570984
USR-13821,47.0,811,9,57445.83042964227,2,122842.12961169431,60386.28832835706
USR-13822,29.0,633,4,64488.34575495653,1,,67587.36743755949
USR-13823,38.0,815,8,63383.955784766455,2,30244.43433919049,67822.43523128334
USR-13824,23.0,391,1,62268.48092416359,2,129961.58195557877,64216.985474054236
USR-13825,84.0,714,9,84356.39174935306,2,65060.6283164976,90228.47569864693
USR-13826,23.0,464,6,529358.4484191418,1,89882.13400476212,556926.9036599128
USR-13827,,413,5,55537.96686087707,2,62220.298977397826,57413.9276595143
USR-13828,42.0,772,5,59032.82372126579,3,,60256.28395201142
USR-13829,48.0,730,9,51011.29241197167,2,127297.22109082149,53328.38113992792
USR-13830,28.0,683,1,37620.03442286846,1,119579.31806925697,39838.405025913664
USR-13831,33.0,440,0,33216.98032063075,2,54002.045225790265,33927.31085608552
USR-13832,56.0,518,2,30458.318766833276,2,54443.51188301319,31185.137155990145
USR-13833,60.0,371,8,78725.93702390978,2,76783.76442917583,82614.99722059871
USR-13834,29.0,554,4,46113.36825743427,1,130859.69467529502,48971.84169659954
USR-13835,28.0,472,5,69150.91496646058,2,120126.02498628407,72811.88725863218
USR-13836,85.0,575,1,,1,111137.24284152557,
USR-13837,62.0,707,6,25881.916821187297,2,61041.03999352226,29367.222400658018
USR-13838,39.0,369,9,61385.84762722647,2,51747.54735474253,65883.20414003957
USR-13839,43.0,602,7,56366.01202676771,1,60789.137110221425,58179.639734416385
USR-13840,53.0,758,5,46548.911480422415,2,26069.5169195115,47889.996085861494
USR-13841,29.0,844,2,62703.842738960484,1,28260.143645941505,64581.687332470035
USR-13842,28.0,341,5,71609.43937806546,1,36224.05710695087,75072.44913924047
USR-13843,70.0,543,7,76058.80799651305,1,54020.977985344085,82496.95207971557
USR-13844,74.0,736,9,16942.69306878071,2,130245.52953028139,17595.03299762918
USR-13845,52.0,326,6,,1,20107.521382096344,
USR-13846,54.0,562,0,45162.254090203925,4,66691.62556805983,47732.4079725041
USR-13847,34.0,756,6,42983.09123834957,1,45225.48654058202,47750.60838167795
USR-13848,45.0,592,7,33462.20636339691,1,91040.27205979015,33613.96283530506
USR-13849,85.0,315,4,,1,,
USR-13850,,321,8,35243.735810824284,4,123605.06215868799,35576.3223636177
USR-13851,43.0,381,6,9391.403104323806,2,146802.95216863393,9667.64155318861
USR-13852,41.0,817,2,37101.329472467616,2,117110.11848663756,39855.89279569402
USR-13853,21.0,801,5,47185.84755321164,3,138057.89329072493,49805.85643794721
USR-13854,28.0,434,1,51454.72546995395,1,83562.55515600409,54498.744609402274
USR-13855,20.0,473,2,,1,82194.93571218326,
USR-13856,25.0,636,1,66265.42926900346,1,52303.88656512783,70236.8330441672
USR-13857,40.0,751,7,55025.954374265355,2,127926.9618219666,58608.9614012698
USR-13858,27.0,829,3,30784.857126467152,1,25006.591623369874,31368.682205385838
USR-13859,39.0,519,0,83743.41074788931,2,132780.10218320374,88460.56879497385
USR-13860,55.0,303,1,28154.881578951903,1,122977.68140600016,29134.429344683966
USR-13861,44.0,770,5,,1,,
USR-13862,25.0,675,6,,2,36761.02728172662,
USR-13863,39.0,404,3,41366.84693511035,1,113161.97582936916,42980.450162060755
USR-13864,55.0,588,5,36627.47388761697,1,50324.127218872956,38543.27907561555
USR-13865,85.0,744,7,80885.96413888085,1,103590.53321161953,86454.63470670725
USR-13866,41.0,557,9,,3,,
USR-13867,31.0,450,3,56363.93560810751,1,106609.6061277124,58824.00941157928
USR-13868,47.0,528,0,88745.57840420262,1,118722.1617055017,94474.50470045998
USR-13869,46.0,332,6,57716.31639575872,2,96156.4240918099,59771.15199347544
USR-13870,30.0,648,9,,1,44031.739161367135,
USR-13871,36.0,840,1,26556.349974982866,1,97345.50665975464,28248.98720112316
USR-13872,33.0,480,6,33971.57073602126,1,97994.5193291043,34373.9897820097
USR-13873,43.0,440,6,55227.37895810807,4,45194.77653161621,57350.92257628341
USR-13874,63.0,755,0,67054.41077663466,3,81003.74732654431,69900.81223942369
USR-13875,81.0,420,5,44774.246719297094,4,116705.31885114785,48183.285381628295
USR-13876,28.0,721,4,37565.669442414546,1,107855.30424605017,40159.25307766023
USR-13877,44.0,631,7,36986.55113067754,2,104794.39231788617,37524.71913771194
USR-13878,64.0,448,8,23885.215347033645,2,91624.24352858031,27250.6271926414
USR-13879,69.0,829,3,30292.625333674263,2,32711.11629166518,31990.428385014515
USR-13880,76.0,375,8,306249.38210553897,2,134399.0569915492,322153.96845033334
USR-13881,31.0,568,3,39823.62952075644,1,,42641.453301151036
USR-13882,27.0,618,2,0.0,1,54327.57163287521,-1943.708888429706
USR-13883,58.0,448,7,62700.52166640791,4,100298.65391447449,66917.84168277838
USR-13884,44.0,703,0,45825.59075811318,2,93587.29083090933,48040.50247813449
USR-13885,29.0,489,5,96169.12876793135,2,78688.99442305809,100177.01084318385
USR-13886,37.0,522,9,,2,,
USR-13887,40.0,694,7,69701.38518629945,1,122133.31054516179,73509.28502213242
USR-13888,39.0,521,2,35297.581897892174,1,,37628.084971972086
USR-13889,69.0,590,6,8196.330686375128,1,141325.65675188185,10023.06178581625
USR-13890,34.0,449,1,57166.147115238244,2,123202.03451737463,60562.31696834164
USR-13891,77.0,348,2,49046.61421404416,2,48120.43372217071,49510.78695414971
USR-13892,22.0,646,6,,1,100605.9883041304,
USR-13893,38.0,672,3,68454.13293167324,2,133205.72168604244,70873.43690414168
USR-13894,29.0,822,9,43766.53227023019,1,141890.4416703116,46163.464205723576
USR-13895,28.0,462,9,63356.677681905596,1,90330.8930886823,66733.84676634562
USR-13896,45.0,757,8,,1,129039.52217037798,
USR-13897,,661,5,43205.211235716575,1,30618.654889610632,45503.86285929646
USR-13898,72.0,729,4,59047.554550300905,1,32028.336671333724,61584.926477698784
USR-13899,85.0,785,1,59244.518855775445,2,73570.81590078997,61690.43862475223
USR-13900,24.0,367,2,34359.06596880985,1,33988.25575437756,35938.17572307002
USR-13901,77.0,312,7,72360.59696615662,1,102322.91116780626,75682.2707118532
USR-13902,35.0,601,1,69149.7832514374,2,148781.21211362781,73205.69152876023
USR-13903,,664,7,59612.71692030962,1,21472.889515553987,62568.52315841456
USR-13904,23.0,524,7,37879.13512971641,2,95917.66014590002,39714.32186733784
USR-13905,33.0,346,8,44441.117715584725,1,92311.6977119714,45439.20201693328
USR-13906,27.0,468,8,60207.5340638264,1,42501.411401724356,62825.05948517391
USR-13907,38.0,601,5,73569.06086844204,2,74680.22887826026,77658.38416544371
USR-13908,29.0,559,5,35918.19022223819,1,143020.8986966267,38137.10702211119
USR-13909,33.0,784,5,74854.17428336284,2,130951.64846887009,80969.91132012784
USR-13910,40.0,754,2,36665.723509658594,2,61360.56507072895,39730.16993890631
USR-13911,27.0,564,7,78138.26041848105,2,135299.95936885115,80704.5046697445
USR-13912,61.0,831,0,67212.20911912904,1,120440.78654289572,72501.80674864804
USR-13913,37.0,535,6,79213.84210624054,1,,82765.6445036269
USR-13914,44.0,386,5,56644.30097398133,1,41792.55628122842,60056.04501463214
USR-13915,41.0,561,6,42419.556755312726,2,102731.7255500231,42552.471434060106
USR-13916,20.0,466,7,39080.813736810975,2,73289.03000561723,39768.54410396724
USR-13917,35.0,564,2,41472.08659490725,1,107381.8049178592,43867.52982010678
USR-13918,39.0,740,7,,1,42357.67575126474,
USR-13919,23.0,836,8,51621.65954854564,1,140977.19509960682,54612.67240450757
USR-13920,40.0,623,5,73394.52082518255,2,33336.84227550721,77135.60284865065
USR-13921,45.0,424,0,47744.591410057794,1,87682.84777381169,51062.12054883323
USR-13922,33.0,802,5,66377.31957517231,2,69118.52034038055,69466.46604411979
USR-13923,59.0,562,9,,2,105481.70206825889,
USR-13924,,572,9,66932.83593843495,1,77809.61107868495,71973.3437548171
USR-13925,52.0,816,0,60490.92597078922,2,71529.12951486045,62548.809337440085
USR-13926,37.0,765,1,37112.97011867388,2,35736.465774218676,39425.11522922111
USR-13927,31.0,606,4,80807.83205356653,1,122680.80148207155,85984.62752769058
USR-13928,39.0,754,4,61871.79797012225,1,29896.041897384865,65814.51138408079
USR-13929,34.0,408,1,45535.27581078933,1,69187.94959514923,47869.94503169357
USR-13930,43.0,810,9,47132.088468031965,2,64042.87676417789,51067.285595969624
USR-13931,28.0,447,4,60241.07286605574,1,34028.86558154701,63247.48648029915
USR-13932,42.0,806,8,57583.6654099353,2,121759.9795693334,59322.88128584371
USR-13933,58.0,632,3,37939.899527165704,1,52989.53677346292,40950.11399758785
USR-13934,28.0,622,4,63868.09209936018,1,137251.6431747618,66072.50477467396
USR-13935,48.0,771,0,68466.04559569727,2,100819.72607532569,71989.63510521094
USR-13936,59.0,349,2,,1,131520.06600594742,
USR-13937,82.0,362,6,35513.42539402509,1,44191.277138162666,36505.53774151184
USR-13938,24.0,526,2,32444.932381727438,1,121792.71644753186,34488.886543816356
USR-13939,,509,1,65864.39932281981,1,81175.25154202942,68824.6301828703
USR-13940,25.0,380,0,103337.41867353955,1,43711.69773035263,108065.59740728003
USR-13941,33.0,313,4,29139.25278245851,2,68920.04514634368,30509.484779814215
USR-13942,52.0,613,2,37220.11037345178,2,113650.52482390127,38751.586755113836
USR-13943,70.0,562,5,0.0,2,115168.78139237943,-324.9127064384365
USR-13944,34.0,666,4,,2,41054.809857224995,
USR-13945,29.0,335,7,63635.06131502048,1,47770.89250220235,68568.53906025714
USR-13946,34.0,728,6,31494.87999526787,4,92623.63044661684,30692.23724701966
USR-13947,41.0,715,3,,3,40193.438255353445,
USR-13948,51.0,502,8,57062.755534247066,3,59222.15384288132,60806.51405075961
USR-13949,36.0,480,9,55403.574938581,1,50038.96389166529,58913.9211135798
USR-13950,60.0,574,0,,1,36510.340713164966,
USR-13951,39.0,800,3,47128.94711807252,1,33427.12621854498,48825.768617712696
USR-13952,30.0,688,4,53511.25691054519,4,85768.73521417713,56080.52832313832
USR-13953,45.0,523,2,,1,101446.8527623493,
USR-13954,33.0,811,2,54159.58733514772,1,104812.44597882993,57475.13828326949
USR-13955,36.0,514,2,32171.8913111572,2,147845.8459960076,32628.068207822063
USR-13956,41.0,694,6,52293.82501818427,3,43760.53993505778,56529.837834446305
USR-13957,40.0,308,7,63013.5837541143,1,76237.23567278511,64878.899637928705
USR-13958,19.0,459,2,79880.79135380179,2,110775.07050173137,84386.44107008386
USR-13959,69.0,332,2,38148.015803837436,2,134617.59430709237,40439.77474008528
USR-13960,34.0,310,8,78636.4977688557,1,87672.24566198963,82617.62573646309
USR-13961,49.0,596,4,69265.47246455972,2,126827.23061862522,72920.47832032468
USR-13962,35.0,625,0,32486.866956505615,1,38679.94318204989,33193.63849994526
USR-13963,41.0,803,2,41106.89966193758,2,87557.84238881066,43934.867334796174
USR-13964,30.0,840,2,64845.09823952184,2,40671.515351856026,68503.71695305448
USR-13965,60.0,588,7,45643.76852935137,1,117015.69707863101,47940.59959098384
USR-13966,85.0,640,8,73664.15487245964,1,63811.96945534179,75909.09518760358
USR-13967,29.0,592,8,,2,32333.992211469773,
USR-13968,60.0,563,0,,2,33075.707194069706,
USR-13969,37.0,370,0,59210.26567496621,3,143574.30047100835,62718.95566007157
USR-13970,26.0,742,6,39745.05651440307,1,100918.90016338181,41760.339124681
USR-13971,27.0,375,2,47985.55243247772,2,134674.91493069884,50641.30064469266
USR-13972,43.0,809,4,36807.737853356964,2,41446.77198921082,40129.24841802738
USR-13973,37.0,643,5,7986.881547023819,3,34679.59859338296,8566.704981371422
USR-13974,28.0,738,6,53933.77671616263,1,37744.3003118917,56429.264170377304
USR-13975,37.0,832,1,67678.5452990202,1,68714.08252532443,71817.12876791804
USR-13976,33.0,326,7,65468.971793442266,1,99918.15969013452,69665.30213563566
USR-13977,47.0,534,1,66482.35709767201,2,67757.44672968116,69840.46069801386
USR-13978,47.0,591,3,65088.41449675912,1,72480.81528098232,68657.21225466313
USR-13979,23.0,614,2,44328.79588776706,1,67222.91482107126,48131.751629309256
USR-13980,55.0,507,5,43146.48071533433,2,99151.23791649673,45823.29372358163
USR-13981,19.0,405,7,84728.58210458735,1,74687.14259805167,89295.6010187532
USR-13982,53.0,474,3,42986.67513202838,2,39194.36062905798,45057.47323622767
USR-13983,,316,3,48143.03518953424,2,62895.656555413574,51110.45674331716
USR-13984,63.0,833,6,33238.99356328804,1,138945.9293252616,34776.613759666114
USR-13985,56.0,843,9,15905.608578216015,1,97543.17664876458,17354.775355244048
USR-13986,39.0,578,8,53633.34129239258,3,31235.92501547002,55530.32881789377
USR-13987,56.0,533,8,,1,57877.44053031059,
USR-13988,31.0,849,9,83421.9265116861,1,90302.32992675979,88315.94286071653
USR-13989,38.0,667,2,120049.30008335326,3,111656.7254575219,125160.42174724693
USR-13990,50.0,555,5,47386.83702452481,1,54727.34194056517,49436.97407065706
USR-13991,39.0,542,7,32926.36669284271,2,88531.65282926809,34847.499699854045
USR-13992,59.0,704,9,59417.58646561807,2,135714.68178621994,63578.603238215816
USR-13993,27.0,712,9,67829.74490442441,3,91992.33860628761,69765.44059856846
USR-13994,59.0,534,4,54269.753699430425,1,86338.97735550476,57642.25573956092
USR-13995,40.0,305,2,34589.256210289124,2,108325.73428322101,36600.49223736494
USR-13996,24.0,769,5,70340.25950169384,2,22930.21552225708,74106.72260918979
USR-13997,43.0,604,9,57126.57883771248,1,39720.12965178824,60361.46640437525
USR-13998,,718,8,56245.86967911967,2,37238.552464153596,57996.993089528485
USR-13999,44.0,332,8,70534.66488334129,2,20461.580381799093,73797.68943268809
USR-14000,61.0,408,4,82020.36799194055,3,140347.2460860858,86264.61115467237
USR-14001,35.0,442,1,28348.736897487175,1,108553.27557263203,29607.21698489299
USR-14002,49.0,706,6,397355.41673969803,2,,417024.6403964739
USR-14003,27.0,849,2,67566.9619089764,1,,69841.83756148934
USR-14004,23.0,555,1,74825.95932095467,1,28358.044088474795,78662.83202069109
USR-14005,54.0,602,9,48937.96767019695,1,,49410.206834794975
USR-14006,24.0,380,7,32585.968389427075,1,122336.04161058244,32649.1788266815
USR-14007,20.0,835,8,47183.05652524193,1,102229.78041087078,49473.86297539556
USR-14008,23.0,408,9,52798.575626829974,2,22806.220431463953,53510.740176373605
USR-14009,38.0,456,1,46065.43203088128,1,128342.02974550304,46491.97306328347
USR-14010,43.0,798,9,59832.57002481341,2,33148.22109664777,61497.810460908935
USR-14011,35.0,441,0,35100.541294289476,1,107858.82238587759,37041.41387191572
USR-14012,56.0,849,9,52493.058345365695,1,101951.25738939215,54224.8107232994
USR-14013,28.0,484,6,23124.592909774965,1,110957.64115570846,25372.548392143748
USR-14014,46.0,719,2,63465.95625796769,2,40593.0881584938,66884.69806162431
USR-14015,44.0,511,0,,3,84536.77794983544,
USR-14016,42.0,770,8,57823.51718937526,1,110480.73624938627,60446.15256164791
USR-14017,33.0,502,4,46692.61078455918,2,55252.064147993624,48828.7795323918
USR-14018,47.0,479,2,39491.713137352,1,105741.76269114482,43068.82525339558
USR-14019,26.0,745,9,589974.4297461461,1,58262.71967253009,619183.8161768523
USR-14020,58.0,626,2,35366.868400600506,2,65732.30934713379,36488.93604190377
USR-14021,,344,4,44018.90628695285,2,128401.16993133663,45754.51491260283
USR-14022,59.0,553,3,41288.09132951684,1,25021.575939698454,43998.41461294016
USR-14023,47.0,313,9,78634.42091352046,3,72354.45908596128,82341.06910180916
USR-14024,44.0,750,2,65110.63960375496,1,135183.8940321142,65993.13903270749
USR-14025,24.0,788,0,50195.42380852453,2,71476.9878944355,54602.24948759608
USR-14026,61.0,839,5,59878.17607333575,2,,61988.01156866702
USR-14027,35.0,791,3,72462.75312407767,3,38935.62430906716,75408.99619616168
USR-14028,32.0,332,8,324853.83589625166,4,61552.84756430667,341782.11883101787
USR-14029,67.0,583,1,42085.53974434255,1,149139.46150968882,44219.23930387458
USR-14030,,483,5,35659.231779262154,2,24955.903792455814,38371.798518858144
USR-14031,50.0,847,6,50748.49843444482,1,124615.56333024423,54461.25954697413
USR-14032,85.0,544,9,42833.02655612552,2,30726.09575978136,44207.6446847359
USR-14033,48.0,710,6,54932.84033587602,2,,58105.700091002465
USR-14034,28.0,600,0,14887.369870483912,2,26669.17135666123,14166.289561888436
USR-14035,51.0,697,6,,2,97387.45875460199,
USR-14036,46.0,537,1,65591.12759794053,2,138508.07201690314,68170.30317846492
USR-14037,59.0,730,9,61673.61219798282,1,34633.72742339854,64816.485026432245
USR-14038,26.0,570,5,27717.086078343265,1,29799.48684652755,26999.593551006474
USR-14039,42.0,422,9,38088.89865693847,2,51375.469742640074,39419.242965195735
USR-14040,39.0,730,3,41014.12315107553,1,,43687.53099487446
USR-14041,48.0,609,0,60603.635204529186,2,124791.46038738299,62666.447931188675
